,Provider,Name,Longitude,Latitude,Elevation,year,month,HNsum,HSmean_gapfill,HSmax_gapfill
170652,AT_HZB,Langhalsen,14.0022222222222,48.4794444444445,449.0,1965,1,,6.87096774193548,12.0
170653,AT_HZB,Langhalsen,14.0022222222222,48.4794444444445,449.0,1965,2,,25.6785714285714,39.0
170654,AT_HZB,Langhalsen,14.0022222222222,48.4794444444445,449.0,1965,3,,19.5333333333333,44.0
170655,AT_HZB,Langhalsen,14.0022222222222,48.4794444444445,449.0,1965,4,,0.0,0.0
170656,AT_HZB,Langhalsen,14.0022222222222,48.4794444444445,449.0,1965,5,,0.0,0.0
170657,AT_HZB,Langhalsen,14.0022222222222,48.4794444444445,449.0,1965,6,,0.0,0.0
170658,AT_HZB,Langhalsen,14.0022222222222,48.4794444444445,449.0,1965,7,,0.0,0.0
170659,AT_HZB,Langhalsen,14.0022222222222,48.4794444444445,449.0,1965,8,,0.0,0.0
170660,AT_HZB,Langhalsen,14.0022222222222,48.4794444444445,449.0,1965,9,,0.0,0.0
170661,AT_HZB,Langhalsen,14.0022222222222,48.4794444444445,449.0,1965,10,,0.0,0.0
170662,AT_HZB,Langhalsen,14.0022222222222,48.4794444444445,449.0,1965,11,,1.46666666666667,8.0
170663,AT_HZB,Langhalsen,14.0022222222222,48.4794444444445,449.0,1965,12,,1.48387096774194,6.0
170664,AT_HZB,Langhalsen,14.0022222222222,48.4794444444445,449.0,1966,1,,4.2,9.0
170665,AT_HZB,Langhalsen,14.0022222222222,48.4794444444445,449.0,1966,2,,0.185185185185185,1.0
170666,AT_HZB,Langhalsen,14.0022222222222,48.4794444444445,449.0,1966,3,,2.43333333333333,16.0
170667,AT_HZB,Langhalsen,14.0022222222222,48.4794444444445,449.0,1966,4,,,
170668,AT_HZB,Langhalsen,14.0022222222222,48.4794444444445,449.0,1966,5,,0.0,0.0
170669,AT_HZB,Langhalsen,14.0022222222222,48.4794444444445,449.0,1966,6,,0.0,0.0
170670,AT_HZB,Langhalsen,14.0022222222222,48.4794444444445,449.0,1966,7,,0.0,0.0
170671,AT_HZB,Langhalsen,14.0022222222222,48.4794444444445,449.0,1966,8,,0.0,0.0
170672,AT_HZB,Langhalsen,14.0022222222222,48.4794444444445,449.0,1966,9,,0.0,0.0
170673,AT_HZB,Langhalsen,14.0022222222222,48.4794444444445,449.0,1966,10,,0.0,0.0
170674,AT_HZB,Langhalsen,14.0022222222222,48.4794444444445,449.0,1966,11,,5.6,25.0
