,Provider,Name,Longitude,Latitude,Elevation,year,month,HNsum,HSmean_gapfill,HSmax_gapfill
282894,AT_HZB,Sieghartskirchen,16.0152777777778,48.2522222222222,199.0,2015,7,0.0,,
282895,AT_HZB,Sieghartskirchen,16.0152777777778,48.2522222222222,199.0,2015,8,0.0,,
282896,AT_HZB,Sieghartskirchen,16.0152777777778,48.2522222222222,199.0,2015,9,0.0,,
282897,AT_HZB,Sieghartskirchen,16.0152777777778,48.2522222222222,199.0,2015,10,0.0,,
282898,AT_HZB,Sieghartskirchen,16.0152777777778,48.2522222222222,199.0,2015,11,5.0,,
282899,AT_HZB,Sieghartskirchen,16.0152777777778,48.2522222222222,199.0,2015,12,0.0,,
282900,AT_HZB,Sieghartskirchen,16.0152777777778,48.2522222222222,199.0,2016,1,15.0,,
282901,AT_HZB,Sieghartskirchen,16.0152777777778,48.2522222222222,199.0,2016,2,0.0,,
282902,AT_HZB,Sieghartskirchen,16.0152777777778,48.2522222222222,199.0,2016,3,0.0,,
282903,AT_HZB,Sieghartskirchen,16.0152777777778,48.2522222222222,199.0,2016,4,0.0,,
282904,AT_HZB,Sieghartskirchen,16.0152777777778,48.2522222222222,199.0,2016,5,0.0,,
282905,AT_HZB,Sieghartskirchen,16.0152777777778,48.2522222222222,199.0,2016,6,0.0,,
282906,AT_HZB,Sieghartskirchen,16.0152777777778,48.2522222222222,199.0,2016,7,0.0,,
282907,AT_HZB,Sieghartskirchen,16.0152777777778,48.2522222222222,199.0,2016,8,0.0,,
282908,AT_HZB,Sieghartskirchen,16.0152777777778,48.2522222222222,199.0,2016,9,,,
282909,AT_HZB,Sieghartskirchen,16.0152777777778,48.2522222222222,199.0,2016,10,,,
282910,AT_HZB,Sieghartskirchen,16.0152777777778,48.2522222222222,199.0,2016,11,,,
282911,AT_HZB,Sieghartskirchen,16.0152777777778,48.2522222222222,199.0,2016,12,,,
